caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,102401,KK,43,37,Amsterdam,VERZEKERINGSWEZEN,commissionair,als in bev.register,Evangelisch Luthers,ongehuwd,-1,-1,-1,0,2,3,ander familielid,0,242,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1,5,5,6,6,65,3,3
1,102451,AA,516,50,Amsterdam,360,zonder,zonder beroep,Rooms Katholiek,gehuwd,46,Rooms Katholiek,Amsterdam,0,1,0,-1,134,105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,5,5,1,3,5,54,3,5
1,102501,KK,341,36,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,gehuwd,38,Waals Hervormd,Z-Holl. steden,0,3,0,-1,115,318,526,1839,koopman,advocaat,koopman,zonder,broer/zwager vrouw,lid Staten-Generaal,broer/zwager vrouw,makelaar,oom/neef man,particulier,oom/neef man,22,24,102502,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,959,5,6,6,5,6,61,4,3
1,102551,CC,7,43,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,30,Evangelisch Luthers,Amsterdam,1,1,0,-1,64,57,6,1845,vader overleden,vader overleden,ambachtsman,ambachtsman,oom/neef man,zonder,oom/neef vrouw,winkelier,geen familie,ambachtsman,geen familie,34,21,102552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,4,4,2,4,2,21,2,4
1,102601,U,96,57,Amsterdam,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,55,Ned. Israelitisch,Amsterdam,12,2,0,-1,92,139,127,1823,boekhouder,koopman,boekhouder,boekhouder,vader man,koopman,vader vrouw,advocaat,geen familie,kantoorbediende,geen familie,26,25,102602,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,358,4,5,5,16,6,61,3,5
1,102651,JJ,2,61,Amsterdam,WARENHANDEL,tabakskoopman,als in bev.register,Gereformeerd,weduwnaar,-1,-1,-1,2,3,0,-1,0,162,35,1822,lid B en W,ambtenaar,koopman,ambtenaar,broer/zwager man,zonder,oom/neef man,ambtenaar,oom/neef vrouw,ambtenaar,oom/neef vrouw,29,24,102652,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,197,1,5,3,6,6,61,2,6
1,102701,E,209,27,overig Utrecht,VERKEERSWEZEN,240,als in bev.register,Nederlands Hervormd,gehuwd,26,Nederlands Hervormd,Amsterdam,2,0,0,-1,0,126,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,1,5,4,4,2,24,3,2
1,102751,F,383,60,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,gehuwd,51,Nederlands Hervormd,Amsterdam,5,1,0,-1,0,99,26,1822,arts,zonder,apotheker,arts,vader man,zonder,vader vrouw,stadhuisambtenaar,stadhuisambtenaar,zonder,geen familie,29,20,102752,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,1,4,3,8,2,23,2,6
1,102801,Q,14,37,Amsterdam,VOEDINGS EN GENOTMID,bakker,als in bev.register,Ned. Israelitisch,gehuwd,38,Ned. Israelitisch,Amsterdam,5,3,1,ouder,53,49,27,1836,winkelier,werklieden,693,winkelier,vader man,werklieden,vader vrouw,onderwijzer,geen familie,zonder,geen familie,20,21,102802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4,3,3,11,2,21,2,3
1,102851,B,207,60,Amsterdam,320,ambtenaar,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,1,2,3,geen familie,87,42,0,1819,werklieden,werklieden,werklieden,werklieden,vader man,werklieden,vader vrouw,werklieden,geen familie,houtvlotter,geen familie,26,25,102852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4,3,1,7,4,41,2,6
1,102901,C,539,44,ov. Gelderland,WARENHANDEL,tabakskoopman,als in bev.register,Nederlands Hervormd,gehuwd,45,Nederlands Hervormd,Amsterdam,7,1,0,-1,199,265,237,1836,vader overleden,winkelier,koopman,winkelier,vader vrouw,ambachtsman,oom/neef vrouw,winkelier,geen familie,kantoorbediende,geen familie,26,28,102902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,701,5,6,5,10,6,61,4,4
1,103001,Z,592,42,Amsterdam,257,artistiek beroep,als in bev.register,Ned. Israelitisch,gehuwd,29,Ned. Israelitisch,Amsterdam,3,1,0,-1,0,75,202,1844,vader overleden,ambachtsman,artistiek beroep,artistiek beroep,broer/zwager man,artistiek beroep,geen familie,artistiek beroep,geen familie,ambachtsman,geen familie,33,21,103002,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,277,1,4,5,6,4,44,3,4
1,103051,J,95,47,ov. Gelderland,LEERBEW,ambachtsman,als in bev.register,Rooms Katholiek,gehuwd,50,Rooms Katholiek,Amsterdam,2,0,2,geen familie,84,31,8,1835,vader overleden,vader overleden,ambachtsman,ambachtsman,broer/zwager vrouw,ambachtsman,geen familie,kruidenier,geen familie,ambachtsman,geen familie,28,32,103052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,4,3,2,6,2,21,2,4
1,103101,U,78,42,Utrecht steden,SCHEEPSBOUW,timmerman,als in bev.register,Evangelisch Luthers,gehuwd,44,Evangelisch Luthers,Utrecht steden,5,4,0,-1,0,259,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304,1,6,3,11,2,21,3,4
1,103151,FF,472,34,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Evangelisch Luthers,gehuwd,49,Evangelisch Luthers,Amsterdam,5,4,0,-1,234,447,837,1848,vader overleden,vader overleden,boekhouder,commissionair,broer/zwager man,ambtenaar,broer/zwager vrouw,koopman,broer/zwager vrouw,boekhouder,oom/neef man,29,42,103152,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1518,5,6,6,11,2,24,5,3
1,103201,W,326,44,ov. N-Holland,VERKEERSWEZEN,stalhouder,als in bev.register,Rooms Katholiek,gehuwd,47,Rooms Katholiek,Amsterdam,3,0,0,-1,0,91,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,1,4,3,5,2,25,2,4
1,103251,TT,54,56,Amsterdam,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,0,5,geen familie,26,60,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,3,4,4,6,6,61,2,5
1,103301,SS,9,49,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Waals Hervormd,gehuwd,42,Waals Hervormd,Frankrijk,7,2,0,-1,0,201,188,1833,koopman,onderwijzer,assuradeurs,koopman,vader man,onderwijzer,vader vrouw,koopman,broer/zwager man,commissionair,broer/zwager vrouw,28,22,103302,ongehuwd,Frankrijk,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,389,1,5,5,11,1,12,3,4
1,103351,B,35,34,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,"Overig, zonder",gehuwd,38,"Overig, zonder",Amsterdam,0,2,0,-1,133,174,168,1845,vader overleden,vader overleden,makelaar,artistiek beroep,broer/zwager vrouw,zonder,broer/zwager vrouw,apotheker,broer/zwager man,arts,broer/zwager man,26,29,103352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,475,5,5,5,4,6,68,3,3
1,103401,WW,1,34,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,weduwnaar,-1,-1,-1,3,1,0,-1,208,99,121,1841,koopman,schipper,zonder,commissionair,geen familie,timmerman,geen familie,timmerman,geen familie,timmerman,geen familie,21,21,103402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,428,5,4,5,5,6,61,3,3
1,103451,G,47,80,Amsterdam,360,zonder,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,0,1,0,-1,184,28,0,1819,ambachtsman,vader overleden,ambachtsman,ambachtsman,vader man,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,46,23,103452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,5,3,1,2,5,54,3,8
1,103501,B,277,57,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,61,Nederlands Hervormd,Amsterdam,5,1,0,-1,70,107,31,1820,vader overleden,geestelijke,kantoorbediende,geestelijke,vader vrouw,ambachtsman,geen familie,geestelijke,geen familie,werklieden,geen familie,24,28,103502,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,4,5,3,8,6,61,3,5
1,103601,RR,202,42,Gelderland steden,324,hoogleraar,als in bev.register,Waals Hervormd,weduwnaar,-1,-1,-1,3,3,0,-1,0,165,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,1,5,1,7,4,42,2,4
1,103651,KK,53,40,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Waals Hervormd,gehuwd,40,Waals Hervormd,Amsterdam,6,3,0,-1,143,202,320,1834,vader overleden,vader overleden,koopman,zonder,oom/neef man,koopman,oom/neef vrouw,makelaar,geen familie,ambtenaar,geen familie,21,21,103652,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,665,5,5,6,11,6,65,4,4
1,103701,LL,90,30,Amsterdam,VOEDINGS EN GENOTMID,240,als in bev.register,Rooms Katholiek,gehuwd,30,Rooms Katholiek,Limburg steden,1,1,0,-1,77,8,97,1845,240,ambtenaar,zonder,kantoorbediende,broer/zwager vrouw,timmerman,broer/zwager man,ambachtsman,geen familie,ambachtsman,geen familie,22,22,103702,ongehuwd,Limburg steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,4,2,4,4,2,24,2,3
1,103751,X,625,28,Amsterdam,TEXTIEL,ambachtsman,als in bev.register,Evangelisch Luthers,gehuwd,26,Evangelisch Luthers,Amsterdam,3,2,0,-1,0,102,24,1850,vader overleden,koopman,ambachtsman,zonder,broer/zwager vrouw,ambachtsman,broer/zwager vrouw,ambachtsman,oom/neef man,zonder,oom/neef vrouw,25,23,103752,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,1,5,3,7,2,21,2,2
1,103801,KK,514,38,Amsterdam,WARENHANDEL,winkelier,geen,Nederlands Hervormd,gehuwd,37,Nederlands Hervormd,Amsterdam,5,1,0,-1,159,65,18,1842,zonder,vader overleden,werklieden,werklieden,geen familie,koopman,geen familie,koopman,geen familie,sleper,geen familie,26,25,103802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,5,4,2,8,2,22,3,3
1,103851,OO,665,56,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Doopsgezind,gehuwd,56,Nederlands Hervormd,Amsterdam,8,0,0,-1,137,23,9,1817,vader overleden,vader overleden,werklieden,ambachtsman,geen familie,ambachtsman,geen familie,werklieden,geen familie,stadhuisambtenaar,stadhuisambtenaar,19,19,103852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,5,3,2,10,2,21,2,5
1,103901,CC,102,44,ov. Gelderland,VOEDINGS EN GENOTMID,bakker,als in bev.register,Rooms Katholiek,gehuwd,37,Rooms Katholiek,Amsterdam,0,4,0,-1,70,25,87,1840,bakker,vader overleden,bakker,koopman,geen familie,ambachtsman,geen familie,koopman,geen familie,ambachtsman,geen familie,30,24,103902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,4,3,4,6,2,21,2,4
1,103951,HH,429,61,Utrecht steden,VERZEKERINGSWEZEN,commissionair,als in bev.register,Nederlands Hervormd,gehuwd,59,Nederlands Hervormd,West-Indie,6,3,1,geen familie,0,467,443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,910,1,6,6,12,6,65,4,6
1,104001,QQ,900,79,Amsterdam,360,zonder,zonder beroep,Nederlands Hervormd,weduwnaar,-1,-1,-1,0,0,5,ander familielid,198,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198,5,1,1,6,5,54,2,7
1,104051,LL,171,47,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,6,4,0,-1,0,265,97,1833,assuradeurs,vader overleden,zonder,zonder,broer/zwager man,zonder,broer/zwager man,militair,broer/zwager vrouw,lid gemeenteraad eld,oom/neef man,26,24,104052,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,1,6,4,11,1,12,3,4
1,104101,B,261,35,Overijssel steden,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,29,Ned. Israelitisch,Overijssel steden,3,5,0,-1,0,107,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226,1,5,5,10,6,61,3,3
1,104201,BB,423,31,ov. buitenland,CHEM BEDR,apotheker,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,2,0,-1,68,98,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,204,4,4,3,3,2,23,3,3
1,104251,LL,382,41,Amsterdam,243,factor,als in bev.register,Doopsgezind,gehuwd,39,Rooms Katholiek,Belgie,4,2,2,ander familielid,0,129,19,1841,makelaar,vader overleden,factor,makelaar,broer/zwager man,convooiloper,oom/neef man,advocaat,oom/neef man,fabrikanten,geen familie,28,26,104252,ongehuwd,Belgie,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,148,1,5,2,10,6,69,2,4
1,104301,E,26,45,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Port. Israelitisch,gehuwd,33,Nederlands Hervormd,ov. Groningen,4,3,0,-1,156,124,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104302,ongehuwd,ov. Groningen,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463,5,5,5,9,2,22,3,4
1,104351,TT,493,38,Amsterdam,WARENHANDEL,tabakskoopman,als in bev.register,Evangelisch Luthers,gehuwd,26,Evangelisch Luthers,Amsterdam,2,2,0,-1,60,48,29,1849,vader overleden,kruidenier,tabakskoopman,ambtenaar,broer/zwager man,timmerman,geen familie,zonder,geen familie,commissionair,geen familie,33,22,104352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,4,3,3,6,6,61,2,3
1,104401,SS,93,48,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,50,Evangelisch Luthers,Amsterdam,0,2,0,-1,239,17,4,1827,ambachtsman,vader overleden,ambachtsman,zonder,oom/neef vrouw,ambachtsman,geen familie,ambachtsman,geen familie,stadhuisambtenaar,stadhuisambtenaar,22,24,104402,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,5,2,2,4,2,21,3,4
1,104451,CC,8,61,Amsterdam,258,boekhouder,als in bev.register,Nederlands Hervormd,gehuwd,69,Nederlands Hervormd,Amsterdam,0,1,0,-1,52,74,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,4,4,2,3,3,32,2,6
1,104501,C,260,74,Amsterdam,BOEKDRUKKERY,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,64,Nederlands Hervormd,Amsterdam,0,0,1,geen familie,67,40,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,3,3,2,21,2,7
1,104551,CC,45,48,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,3,1,0,-1,0,50,72,1831,korenmeter,zonder,240,korenmeter,vader man,zonder,vader vrouw,winkelier,geen familie,ambachtsman,geen familie,26,27,104552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,1,4,4,5,2,24,2,4
1,104601,LL,156,70,ov. N-Holl. steden,360,zonder,zonder beroep,Rooms Katholiek,weduwnaar,-1,-1,-1,2,6,1,geen familie,78,1264,0,1813,lid B en W,vader overleden,grondeigenaar,rentenier,broer/zwager man,rentenier,oom/neef man,lid B en W,broer/zwager vrouw,455,broer/zwager vrouw,30,18,104602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1342,4,7,1,10,5,54,5,7
1,104651,RR,140,52,Drenthe steden,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,gehuwd,45,Nederlands Hervormd,Amsterdam,3,3,0,-1,34,67,83,1832,ambachtsman,koopvaardijkapitein,apotheker,koopvaardijkapitein,vader vrouw,koopman,geen familie,apotheker,geen familie,apotheker,geen familie,31,24,104652,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,3,4,4,8,2,23,2,5
1,104701,KK,593,33,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,35,Gereformeerd,Amsterdam,6,1,0,-1,43,51,40,1843,vader overleden,vader overleden,koopman,winkelier,broer/zwager man,werklieden,oom/neef man,ambachtsman,geen familie,ambachtsman,geen familie,22,24,104702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,3,4,3,9,6,61,2,3
1,104751,P,59,43,N-Brabant steden,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,36,Ned. Israelitisch,Z-Holl. steden,8,2,0,-1,78,90,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236,4,4,4,12,6,61,3,4
1,104801,G,362,60,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,56,Evangelisch Luthers,Amsterdam,0,1,0,-1,425,93,53,1817,vader overleden,240,makelaar,apotheker,oom/neef man,zonder,geen familie,wijnkoopman,geen familie,arts,geen familie,24,20,104802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,571,6,4,4,3,6,68,4,6
1,104851,TT,473,32,Amsterdam,260,onderwijzer,als in bev.register,Evangelisch Luthers,gehuwd,31,Evangelisch Luthers,randgemeenten,3,1,1,ander familielid,104,62,4,1849,ambachtsman,zonder,vrij beroep,predikant,broer/zwager man,zonder,broer/zwager vrouw,arts,broer/zwager vrouw,huispersoneel,geen familie,27,26,104852,weduwe,randgemeenten,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,170,5,4,2,7,4,42,2,3
